"iem_cd","tck_iem_cd","ifs_tma_cd","ifs_tma_nm","tma_otl_cts"
US1924221039,CGNX,"0392",스마트팩토리(스마트공장),"스마트팩토리란 설계, 개발, 제조, 유통, 물류 등 생산 전체 과정에 정보통신기술(ICT)을 적용하여 생산성, 품질, 고객 만족도 등을 향상시킬 수 있는 지능형 공장을 뜻함. 사물인터넷, 빅데이터, 클라우드 컴퓨팅, 사이버물리시스템(CPS) 등을 통해 공장 내의 장비, 부품들이 연결 및 상호 소통하는 생산체계로 최소비용과 최소시간으로 고객맞춤형 제품 뿐만 아니라 다품종 복합(대량/소량) 생산이 가능한 유연한 생산체계를 구현할 수 있음."
US4592001014,IBM,"0392",스마트팩토리(스마트공장),"스마트팩토리란 설계, 개발, 제조, 유통, 물류 등 생산 전체 과정에 정보통신기술(ICT)을 적용하여 생산성, 품질, 고객 만족도 등을 향상시킬 수 있는 지능형 공장을 뜻함. 사물인터넷, 빅데이터, 클라우드 컴퓨팅, 사이버물리시스템(CPS) 등을 통해 공장 내의 장비, 부품들이 연결 및 상호 소통하는 생산체계로 최소비용과 최소시간으로 고객맞춤형 제품 뿐만 아니라 다품종 복합(대량/소량) 생산이 가능한 유연한 생산체계를 구현할 수 있음."
US17275R1023,CSCO,"0392",스마트팩토리(스마트공장),"스마트팩토리란 설계, 개발, 제조, 유통, 물류 등 생산 전체 과정에 정보통신기술(ICT)을 적용하여 생산성, 품질, 고객 만족도 등을 향상시킬 수 있는 지능형 공장을 뜻함. 사물인터넷, 빅데이터, 클라우드 컴퓨팅, 사이버물리시스템(CPS) 등을 통해 공장 내의 장비, 부품들이 연결 및 상호 소통하는 생산체계로 최소비용과 최소시간으로 고객맞춤형 제품 뿐만 아니라 다품종 복합(대량/소량) 생산이 가능한 유연한 생산체계를 구현할 수 있음."
US4581401001,INTC,"0392",스마트팩토리(스마트공장),"스마트팩토리란 설계, 개발, 제조, 유통, 물류 등 생산 전체 과정에 정보통신기술(ICT)을 적용하여 생산성, 품질, 고객 만족도 등을 향상시킬 수 있는 지능형 공장을 뜻함. 사물인터넷, 빅데이터, 클라우드 컴퓨팅, 사이버물리시스템(CPS) 등을 통해 공장 내의 장비, 부품들이 연결 및 상호 소통하는 생산체계로 최소비용과 최소시간으로 고객맞춤형 제품 뿐만 아니라 다품종 복합(대량/소량) 생산이 가능한 유연한 생산체계를 구현할 수 있음."
US5949181045,MSFT,"0392",스마트팩토리(스마트공장),"스마트팩토리란 설계, 개발, 제조, 유통, 물류 등 생산 전체 과정에 정보통신기술(ICT)을 적용하여 생산성, 품질, 고객 만족도 등을 향상시킬 수 있는 지능형 공장을 뜻함. 사물인터넷, 빅데이터, 클라우드 컴퓨팅, 사이버물리시스템(CPS) 등을 통해 공장 내의 장비, 부품들이 연결 및 상호 소통하는 생산체계로 최소비용과 최소시간으로 고객맞춤형 제품 뿐만 아니라 다품종 복합(대량/소량) 생산이 가능한 유연한 생산체계를 구현할 수 있음."
US2910111044,EMR,"0392",스마트팩토리(스마트공장),"스마트팩토리란 설계, 개발, 제조, 유통, 물류 등 생산 전체 과정에 정보통신기술(ICT)을 적용하여 생산성, 품질, 고객 만족도 등을 향상시킬 수 있는 지능형 공장을 뜻함. 사물인터넷, 빅데이터, 클라우드 컴퓨팅, 사이버물리시스템(CPS) 등을 통해 공장 내의 장비, 부품들이 연결 및 상호 소통하는 생산체계로 최소비용과 최소시간으로 고객맞춤형 제품 뿐만 아니라 다품종 복합(대량/소량) 생산이 가능한 유연한 생산체계를 구현할 수 있음."
US0320951017,APH,"0393",갤럭시 부품주,"삼성전자를 대표하는 스마트 디바이스 브랜드로 2010년 첫 출시. 대표적으로 프리미엄 라인 갤럭시 S와 노트 시리즈 등이 있으며, 준 프리미엄 및 보급형 라인 갤럭시 A, M 시리즈 등이 있음. 향후 초프리미엄 폴더블 폰 라인인 갤럭시 F(가칭) 시리즈를 출시할 예정. 주로 구글의 안드로이드 OS를 사용중. 카메라, OLED/LCD 디스플레이, 배터리, 칩셋 및 프로세서(AP), D램, 낸드플래시, 기판과 적층세라믹콘덴서(MLCC), RF, 3D 센싱, 무선충전모듈, 지문인식, 케이스 등 다양한 부품이 적용되고 있으며 관련 업체들이 관련주로 부각. 갤럭시 판매량 및 신제품 공개 등에 영향을 많이 받는 경향이 있음."
US55024U1097,LITE,"0393",갤럭시 부품주,"삼성전자를 대표하는 스마트 디바이스 브랜드로 2010년 첫 출시. 대표적으로 프리미엄 라인 갤럭시 S와 노트 시리즈 등이 있으며, 준 프리미엄 및 보급형 라인 갤럭시 A, M 시리즈 등이 있음. 향후 초프리미엄 폴더블 폰 라인인 갤럭시 F(가칭) 시리즈를 출시할 예정. 주로 구글의 안드로이드 OS를 사용중. 카메라, OLED/LCD 디스플레이, 배터리, 칩셋 및 프로세서(AP), D램, 낸드플래시, 기판과 적층세라믹콘덴서(MLCC), RF, 3D 센싱, 무선충전모듈, 지문인식, 케이스 등 다양한 부품이 적용되고 있으며 관련 업체들이 관련주로 부각. 갤럭시 판매량 및 신제품 공개 등에 영향을 많이 받는 경향이 있음."
US91347P1057,OLED,"0393",갤럭시 부품주,"삼성전자를 대표하는 스마트 디바이스 브랜드로 2010년 첫 출시. 대표적으로 프리미엄 라인 갤럭시 S와 노트 시리즈 등이 있으며, 준 프리미엄 및 보급형 라인 갤럭시 A, M 시리즈 등이 있음. 향후 초프리미엄 폴더블 폰 라인인 갤럭시 F(가칭) 시리즈를 출시할 예정. 주로 구글의 안드로이드 OS를 사용중. 카메라, OLED/LCD 디스플레이, 배터리, 칩셋 및 프로세서(AP), D램, 낸드플래시, 기판과 적층세라믹콘덴서(MLCC), RF, 3D 센싱, 무선충전모듈, 지문인식, 케이스 등 다양한 부품이 적용되고 있으며 관련 업체들이 관련주로 부각. 갤럭시 판매량 및 신제품 공개 등에 영향을 많이 받는 경향이 있음."
US74736K1016,QRVO,"0393",갤럭시 부품주,"삼성전자를 대표하는 스마트 디바이스 브랜드로 2010년 첫 출시. 대표적으로 프리미엄 라인 갤럭시 S와 노트 시리즈 등이 있으며, 준 프리미엄 및 보급형 라인 갤럭시 A, M 시리즈 등이 있음. 향후 초프리미엄 폴더블 폰 라인인 갤럭시 F(가칭) 시리즈를 출시할 예정. 주로 구글의 안드로이드 OS를 사용중. 카메라, OLED/LCD 디스플레이, 배터리, 칩셋 및 프로세서(AP), D램, 낸드플래시, 기판과 적층세라믹콘덴서(MLCC), RF, 3D 센싱, 무선충전모듈, 지문인식, 케이스 등 다양한 부품이 적용되고 있으며 관련 업체들이 관련주로 부각. 갤럭시 판매량 및 신제품 공개 등에 영향을 많이 받는 경향이 있음."
US6821891057,ON,"0393",갤럭시 부품주,"삼성전자를 대표하는 스마트 디바이스 브랜드로 2010년 첫 출시. 대표적으로 프리미엄 라인 갤럭시 S와 노트 시리즈 등이 있으며, 준 프리미엄 및 보급형 라인 갤럭시 A, M 시리즈 등이 있음. 향후 초프리미엄 폴더블 폰 라인인 갤럭시 F(가칭) 시리즈를 출시할 예정. 주로 구글의 안드로이드 OS를 사용중. 카메라, OLED/LCD 디스플레이, 배터리, 칩셋 및 프로세서(AP), D램, 낸드플래시, 기판과 적층세라믹콘덴서(MLCC), RF, 3D 센싱, 무선충전모듈, 지문인식, 케이스 등 다양한 부품이 적용되고 있으며 관련 업체들이 관련주로 부각. 갤럭시 판매량 및 신제품 공개 등에 영향을 많이 받는 경향이 있음."
US7475251036,QCOM,"0393",갤럭시 부품주,"삼성전자를 대표하는 스마트 디바이스 브랜드로 2010년 첫 출시. 대표적으로 프리미엄 라인 갤럭시 S와 노트 시리즈 등이 있으며, 준 프리미엄 및 보급형 라인 갤럭시 A, M 시리즈 등이 있음. 향후 초프리미엄 폴더블 폰 라인인 갤럭시 F(가칭) 시리즈를 출시할 예정. 주로 구글의 안드로이드 OS를 사용중. 카메라, OLED/LCD 디스플레이, 배터리, 칩셋 및 프로세서(AP), D램, 낸드플래시, 기판과 적층세라믹콘덴서(MLCC), RF, 3D 센싱, 무선충전모듈, 지문인식, 케이스 등 다양한 부품이 적용되고 있으며 관련 업체들이 관련주로 부각. 갤럭시 판매량 및 신제품 공개 등에 영향을 많이 받는 경향이 있음."
US83088M1027,SWKS,"0393",갤럭시 부품주,"삼성전자를 대표하는 스마트 디바이스 브랜드로 2010년 첫 출시. 대표적으로 프리미엄 라인 갤럭시 S와 노트 시리즈 등이 있으며, 준 프리미엄 및 보급형 라인 갤럭시 A, M 시리즈 등이 있음. 향후 초프리미엄 폴더블 폰 라인인 갤럭시 F(가칭) 시리즈를 출시할 예정. 주로 구글의 안드로이드 OS를 사용중. 카메라, OLED/LCD 디스플레이, 배터리, 칩셋 및 프로세서(AP), D램, 낸드플래시, 기판과 적층세라믹콘덴서(MLCC), RF, 3D 센싱, 무선충전모듈, 지문인식, 케이스 등 다양한 부품이 적용되고 있으며 관련 업체들이 관련주로 부각. 갤럭시 판매량 및 신제품 공개 등에 영향을 많이 받는 경향이 있음."
US8825081040,TXN,"0393",갤럭시 부품주,"삼성전자를 대표하는 스마트 디바이스 브랜드로 2010년 첫 출시. 대표적으로 프리미엄 라인 갤럭시 S와 노트 시리즈 등이 있으며, 준 프리미엄 및 보급형 라인 갤럭시 A, M 시리즈 등이 있음. 향후 초프리미엄 폴더블 폰 라인인 갤럭시 F(가칭) 시리즈를 출시할 예정. 주로 구글의 안드로이드 OS를 사용중. 카메라, OLED/LCD 디스플레이, 배터리, 칩셋 및 프로세서(AP), D램, 낸드플래시, 기판과 적층세라믹콘덴서(MLCC), RF, 3D 센싱, 무선충전모듈, 지문인식, 케이스 등 다양한 부품이 적용되고 있으며 관련 업체들이 관련주로 부각. 갤럭시 판매량 및 신제품 공개 등에 영향을 많이 받는 경향이 있음."
US2193501051,GLW,"0393",갤럭시 부품주,"삼성전자를 대표하는 스마트 디바이스 브랜드로 2010년 첫 출시. 대표적으로 프리미엄 라인 갤럭시 S와 노트 시리즈 등이 있으며, 준 프리미엄 및 보급형 라인 갤럭시 A, M 시리즈 등이 있음. 향후 초프리미엄 폴더블 폰 라인인 갤럭시 F(가칭) 시리즈를 출시할 예정. 주로 구글의 안드로이드 OS를 사용중. 카메라, OLED/LCD 디스플레이, 배터리, 칩셋 및 프로세서(AP), D램, 낸드플래시, 기판과 적층세라믹콘덴서(MLCC), RF, 3D 센싱, 무선충전모듈, 지문인식, 케이스 등 다양한 부품이 적용되고 있으며 관련 업체들이 관련주로 부각. 갤럭시 판매량 및 신제품 공개 등에 영향을 많이 받는 경향이 있음."
US11135F1012,AVGO,"0393",갤럭시 부품주,"삼성전자를 대표하는 스마트 디바이스 브랜드로 2010년 첫 출시. 대표적으로 프리미엄 라인 갤럭시 S와 노트 시리즈 등이 있으며, 준 프리미엄 및 보급형 라인 갤럭시 A, M 시리즈 등이 있음. 향후 초프리미엄 폴더블 폰 라인인 갤럭시 F(가칭) 시리즈를 출시할 예정. 주로 구글의 안드로이드 OS를 사용중. 카메라, OLED/LCD 디스플레이, 배터리, 칩셋 및 프로세서(AP), D램, 낸드플래시, 기판과 적층세라믹콘덴서(MLCC), RF, 3D 센싱, 무선충전모듈, 지문인식, 케이스 등 다양한 부품이 적용되고 있으며 관련 업체들이 관련주로 부각. 갤럭시 판매량 및 신제품 공개 등에 영향을 많이 받는 경향이 있음."
US4364401012,HOLX,"0397",보톡스(보툴리눔톡신),"보톡스란 美 제약회사 엘러간이 제조한 근육수축 주사제 제품의 명칭으로, 통상 주름 개선용 주사제로 알려짐. 혐기성 세균인 클로스트리듐 보툴리눔(Clostridium botulinum)에서 추출한 신경 독소 물질 보툴리눔톡신(Botulinum toxin)을 의료에 사용할 수 있도록 정제한 것으로 신경 전달을 차단하여 근육의 과도한 수축을 완화시키는 효과가 있어 현재 얼굴 떨림, 눈꺼풀 경련, 근강직 등의 치료뿐만 아니라 주름 치료, 사각턱 교정술 등 미용적 목적으로 널리 사용되고 있음."
US7613301099,RVNC,"0397",보톡스(보툴리눔톡신),"보톡스란 美 제약회사 엘러간이 제조한 근육수축 주사제 제품의 명칭으로, 통상 주름 개선용 주사제로 알려짐. 혐기성 세균인 클로스트리듐 보툴리눔(Clostridium botulinum)에서 추출한 신경 독소 물질 보툴리눔톡신(Botulinum toxin)을 의료에 사용할 수 있도록 정제한 것으로 신경 전달을 차단하여 근육의 과도한 수축을 완화시키는 효과가 있어 현재 얼굴 떨림, 눈꺼풀 경련, 근강직 등의 치료뿐만 아니라 주름 치료, 사각턱 교정술 등 미용적 목적으로 널리 사용되고 있음."
US30052C1071,EOLS,"0397",보톡스(보툴리눔톡신),"보톡스란 美 제약회사 엘러간이 제조한 근육수축 주사제 제품의 명칭으로, 통상 주름 개선용 주사제로 알려짐. 혐기성 세균인 클로스트리듐 보툴리눔(Clostridium botulinum)에서 추출한 신경 독소 물질 보툴리눔톡신(Botulinum toxin)을 의료에 사용할 수 있도록 정제한 것으로 신경 전달을 차단하여 근육의 과도한 수축을 완화시키는 효과가 있어 현재 얼굴 떨림, 눈꺼풀 경련, 근강직 등의 치료뿐만 아니라 주름 치료, 사각턱 교정술 등 미용적 목적으로 널리 사용되고 있음."
